,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
3904,maruti swift,Kolkata,2014,45000,Petrol,Manual,First,19.1,1197.0,85.8,5.0,3.99
3908,hyundai i10,Coimbatore,2011,50436,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.65
3909,hyundai grand,Bangalore,2014,21000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.4
3911,skoda superb,Mumbai,2016,14500,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,20.75
3915,honda civic,Mumbai,2012,47000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,3.95
3919,volkswagen polo,Delhi,2013,69000,Petrol,Automatic,First,17.21,1197.0,103.6,5.0,4.5
3922,hyundai santro,Pune,2012,79000,Petrol,Manual,Second & Above,17.92,1086.0,62.1,5.0,1.6
3924,hyundai eon,Coimbatore,2014,45407,Petrol,Manual,Second & Above,21.1,814.0,55.2,5.0,3.39
3927,maruti ciaz,Mumbai,2017,19416,Petrol,Manual,First,21.56,1462.0,103.25,5.0,8.25
3928,maruti swift,Mumbai,2012,15500,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3.75
3929,honda city,Hyderabad,2017,12538,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,12.5
3931,honda brio,Delhi,2015,44328,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.8
3938,maruti wagon,Mumbai,2010,19119,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.7
3941,tata indica,Pune,2007,137000,Petrol,Manual,Second & Above,15.3,1193.0,65.3,5.0,0.95
3944,maruti alto,Pune,2016,7000,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.0
3950,toyota corolla,Delhi,2010,60000,Petrol,Automatic,Second & Above,14.53,1798.0,138.1,5.0,4.65
3952,ford figo,Coimbatore,2011,51928,Petrol,Manual,First,15.6,1196.0,70.0,5.0,3.46
3953,honda jazz,Mumbai,2018,3000,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,8.25
3957,renault kwid,Kochi,2016,53886,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.07
3958,hyundai i10,Coimbatore,2011,50058,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,3.84
3959,maruti celerio,Pune,2016,64000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.2
3962,honda city,Kolkata,2011,45501,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.1
3967,hyundai i20,Mumbai,2018,17000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.5
3969,maruti ciaz,Kochi,2015,50979,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,6.9
3971,hyundai i20,Chennai,2011,24000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,4.25
3972,toyota corolla,Hyderabad,2008,44738,Petrol,Manual,First,14.53,1798.0,138.1,5.0,5.1
3974,maruti swift,Pune,2014,42000,Petrol,Manual,Second & Above,20.4,1197.0,81.8,5.0,3.6
3977,maruti swift,Pune,2011,70000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,1.3
3979,hyundai grand,Kolkata,2015,15305,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.75
3980,maruti wagon,Mumbai,2010,70000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.1
3982,volkswagen polo,Coimbatore,2015,25845,Petrol,Manual,First,16.47,1198.0,74.0,5.0,5.84
3983,hyundai verna,Kochi,2018,33858,Petrol,Automatic,First,17.01,1591.0,121.3,5.0,9.03
3984,renault kwid,Ahmedabad,2017,12000,Petrol,Automatic,Second & Above,24.04,999.0,67.0,5.0,3.25
3985,honda brio,Coimbatore,2013,33709,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,4.9
3986,ford figo,Kochi,2018,32709,Petrol,Manual,First,18.16,1196.0,86.8,5.0,6.46
3995,hyundai i20,Pune,2011,54000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3.2
4004,hyundai verna,Mumbai,2013,44000,Petrol,Automatic,First,17.1,1591.0,121.4,5.0,5.6
4005,honda city,Kolkata,2014,37000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.45
4006,hyundai i20,Mumbai,2012,50000,Petrol,Manual,First,18.5,1197.0,82.85,5.0,3.7
4007,honda brio,Chennai,2013,58581,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.49
4012,maruti alto,Chennai,2006,68000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.5
4018,maruti ritz,Kolkata,2011,150000,Petrol,Manual,First,18.5,1197.0,85.8,5.0,2.5
4021,mercedes-benz new,Delhi,2011,62148,Petrol,Manual,First,11.7,1796.0,178.0,5.0,8.8
4022,toyota corolla,Chennai,2009,32000,Petrol,Manual,Second & Above,14.28,1798.0,138.03,5.0,4.95
4026,maruti alto,Jaipur,2016,51264,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.2
4027,hyundai creta,Coimbatore,2017,21363,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,13.49
4033,ford fiesta,Hyderabad,2006,69000,Petrol,Manual,First,16.6,1388.0,68.0,5.0,2.15
4037,honda city,Kochi,2017,38691,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.68
4041,ford ecosport,Mumbai,2017,27000,Petrol,Manual,First,15.8,1499.0,110.0,5.0,8.3
4042,maruti celerio,Chennai,2014,18500,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3.95
4043,volkswagen vento,Mumbai,2014,45000,Petrol,Manual,First,15.04,1598.0,103.6,5.0,4.8
4047,honda city,Pune,2014,82329,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,7.5
4048,honda city,Delhi,2010,80302,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.5
4050,toyota corolla,Kolkata,2009,60000,Petrol,Manual,First,14.53,1798.0,138.0,5.0,2.25
4051,toyota etios,Delhi,2014,70000,Petrol,Manual,First,16.78,1496.0,88.73,5.0,3.25
4053,honda city,Kolkata,2006,44000,Petrol,Automatic,First,16.4,1497.0,78.0,5.0,1.5
4060,maruti celerio,Coimbatore,2015,59751,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.88
4062,maruti ciaz,Mumbai,2015,30000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.55
4065,ford ecosport,Kochi,2014,43316,Petrol,Manual,First,18.88,999.0,123.37,5.0,6.22
4066,honda city,Delhi,2009,92000,Petrol,Manual,Second & Above,17.0,1497.0,118.0,5.0,2.25
4068,maruti swift,Mumbai,2008,69000,Petrol,Manual,Second & Above,20.4,1197.0,81.8,5.0,2.15
4071,honda brio,Mumbai,2013,41000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.1
4072,hyundai i20,Mumbai,2016,6000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.95
4075,hyundai i10,Mumbai,2011,15590,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.25
4076,hyundai i20,Kochi,2016,69681,Petrol,Manual,First,17.0,1197.0,80.0,5.0,6.13
4077,maruti baleno,Kochi,2006,70362,Petrol,Manual,Second & Above,15.4,1590.0,123.95847826488415,5.0,1.81
4078,honda amaze,Pune,2014,49112,Petrol,Automatic,Second & Above,15.5,1198.0,86.7,5.0,3.79
4081,hyundai i10,Pune,2013,15200,Petrol,Automatic,Second & Above,16.95,1197.0,78.9,5.0,3.85
4083,maruti baleno,Coimbatore,2018,26731,Petrol,Manual,First,21.1,998.0,100.0,5.0,8.61
4085,toyota corolla,Chennai,2005,83929,Petrol,Automatic,First,11.3,1794.0,125.0,5.0,2.6
4087,maruti celerio,Pune,2017,20000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.7
4091,honda city,Coimbatore,2012,26671,Petrol,Manual,Second & Above,17.0,1497.0,118.0,5.0,5.67
4094,maruti wagon,Pune,2015,25200,Petrol,Manual,First,18.9,998.0,67.1,5.0,3.35
4097,hyundai i20,Coimbatore,2016,40310,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.09
4099,hyundai grand,Delhi,2018,10000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.5
4102,volkswagen polo,Kochi,2012,52818,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.82
4104,skoda superb,Coimbatore,2016,54253,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,16.81
4107,volkswagen polo,Delhi,2013,75000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.25
4109,maruti ciaz,Mumbai,2015,51579,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5.95
4111,hyundai eon,Mumbai,2016,25350,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.55
4113,hyundai verna,Bangalore,2014,45000,Petrol,Manual,Second & Above,17.01,1591.0,121.3,5.0,6.75
4114,toyota corolla,Kolkata,2015,46000,Petrol,Manual,First,14.28,1798.0,138.03,5.0,6.95
4115,maruti sx4,Kochi,2011,79940,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.78
4116,volkswagen polo,Coimbatore,2016,28851,Petrol,Manual,First,16.47,1198.0,73.9,5.0,6.18
4118,honda city,Coimbatore,2012,77283,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.81
4119,maruti wagon,Pune,2014,38958,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.41
4121,skoda octavia,Hyderabad,2015,38000,Petrol,Automatic,First,14.7,1798.0,177.5,5.0,16.0
4123,maruti alto,Hyderabad,2009,85000,Petrol,Manual,Second & Above,19.7,796.0,46.3,5.0,1.8
4124,honda city,Pune,2013,100000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,6.25
4128,volkswagen polo,Mumbai,2014,20364,Petrol,Automatic,Second & Above,17.21,1197.0,103.6,5.0,5.2
4130,hyundai creta,Coimbatore,2017,15731,Petrol,Manual,First,15.29,1591.0,121.3,5.0,12.49
4132,maruti swift,Chennai,2017,28000,Petrol,Manual,First,20.85,1197.0,83.14,5.0,6.25
4133,hyundai i20,Coimbatore,2015,20045,Petrol,Manual,First,17.0,1197.0,80.0,5.0,6.22
4135,maruti celerio,Mumbai,2014,21000,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.75
4137,hyundai i10,Kolkata,2012,31000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.25
4138,toyota etios,Mumbai,2013,8950,Petrol,Manual,First,17.71,1197.0,78.9,5.0,3.55
4140,hyundai eon,Ahmedabad,2015,20000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.66
4142,honda city,Bangalore,2011,60000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,4.95
4145,hyundai creta,Pune,2016,26000,Petrol,Manual,First,15.29,1591.0,121.3,5.0,12.5
4146,maruti wagon,Pune,2013,32425,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.0
4149,volkswagen polo,Kolkata,2013,30000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,2.8
4150,hyundai i10,Jaipur,2011,40496,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.65
4153,mercedes-benz e-class,Bangalore,2011,34000,Petrol,Automatic,Second & Above,10.5,1796.0,157.7,5.0,19.0
4156,toyota etios,Pune,2014,80102,Petrol,Manual,First,17.71,1197.0,78.9,5.0,3.5
4158,hyundai creta,Hyderabad,2015,48200,Petrol,Manual,First,15.29,1591.0,121.3,5.0,9.0
4161,maruti wagon,Delhi,2015,13008,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.5
4162,hyundai eon,Hyderabad,2012,60500,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.6
4164,hyundai creta,Kochi,2017,47183,Petrol,Manual,Second & Above,15.8,1591.0,121.3,5.0,11.31
4165,maruti wagon,Kolkata,2018,10000,Petrol,Manual,First,20.51,998.0,67.04,5.0,4.5
4167,maruti celerio,Kochi,2017,3923,Petrol,Manual,First,23.1,998.0,67.04,5.0,5.2
4172,maruti swift,Delhi,2014,56510,Petrol,Manual,First,19.1,1197.0,85.8,5.0,3.9
4174,honda brio,Mumbai,2014,36631,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,4.3
4175,maruti wagon,Kolkata,2011,34000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.25
4176,hyundai i10,Ahmedabad,2013,49000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.2
4181,maruti baleno,Kochi,2017,15134,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.37
4184,hyundai i20,Kolkata,2010,45000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,1.9
4189,hyundai xcent,Ahmedabad,2014,69000,Petrol,Automatic,First,16.9,1197.0,81.86,5.0,5.25
4190,volkswagen vento,Pune,2016,55001,Petrol,Automatic,Second & Above,16.93,1197.0,103.2,5.0,8.5
4192,hyundai i10,Delhi,2013,53213,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.74
4194,maruti baleno,Mumbai,2017,16900,Petrol,Manual,First,21.1,998.0,100.0,5.0,6.99
4195,hyundai i10,Jaipur,2009,57000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.25
4197,chevrolet beat,Coimbatore,2012,24735,Petrol,Manual,Second & Above,18.6,1199.0,79.4,5.0,2.87
4208,volkswagen vento,Jaipur,2016,33000,Petrol,Manual,First,16.09,1598.0,103.5,5.0,7.7
4209,honda city,Coimbatore,2017,27279,Petrol,Manual,First,17.4,1497.0,117.3,5.0,9.47
4211,honda city,Kochi,2012,63998,Petrol,Automatic,First,17.0,1497.0,118.0,5.0,5.42
4212,maruti swift,Coimbatore,2016,57932,Petrol,Manual,First,20.4,1197.0,81.8,5.0,6.39
4213,maruti alto,Jaipur,2015,25000,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.75
4215,hyundai santro,Delhi,2012,53000,Petrol,Manual,First,17.92,1086.0,62.1,5.0,2.35
4216,maruti wagon,Coimbatore,2015,43053,Petrol,Manual,First,18.9,998.0,67.1,5.0,4.65
4218,honda city,Pune,2012,89000,Petrol,Manual,Second & Above,16.8,1497.0,116.3,5.0,3.5
4220,hyundai verna,Bangalore,2014,46676,Petrol,Manual,First,17.0,1591.0,121.3,5.0,7.75
4221,maruti alto,Kochi,2014,51349,Petrol,Manual,First,24.07,998.0,67.1,5.0,2.93
4224,maruti wagon,Pune,2008,82500,Petrol,Manual,First,14.0,1061.0,64.0,5.0,1.75
4229,hyundai santro,Bangalore,2005,79000,Petrol,Manual,Second & Above,17.0,1262.5791940018744,123.95847826488415,5.279646017699115,1.65
4230,hyundai i10,Kolkata,2011,43000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.49
4231,honda brio,Hyderabad,2013,47000,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,5.4
4232,maruti wagon,Jaipur,2017,34000,Petrol,Automatic,First,20.51,998.0,67.0,5.0,4.35
4235,maruti wagon,Jaipur,2011,80000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.5
4237,renault kwid,Mumbai,2016,16000,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.99
4238,maruti alto,Kolkata,2016,31006,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.61
4240,toyota corolla,Pune,2015,43000,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,12.5
4242,honda brio,Coimbatore,2014,28637,Petrol,Manual,First,19.4,1198.0,86.8,5.0,5.53
4248,chevrolet beat,Delhi,2011,76155,Petrol,Manual,First,18.6,1199.0,79.4,5.0,1.95
4250,toyota corolla,Mumbai,2008,48233,Petrol,Manual,Second & Above,13.4,1794.0,125.0,5.0,1.8
4252,hyundai eon,Coimbatore,2015,34063,Petrol,Manual,First,21.1,814.0,55.2,5.0,4.01
4253,honda amaze,Kolkata,2013,32576,Petrol,Manual,First,19.5,1199.0,88.76,5.0,3.15
4254,ford figo,Mumbai,2015,28843,Petrol,Automatic,First,17.01,1499.0,110.5,5.0,5.49
4256,honda city,Kolkata,2013,39000,Petrol,Automatic,First,15.6,1497.0,116.3,5.0,4.55
4257,maruti alto,Mumbai,2010,66000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.5
4258,hyundai i10,Kolkata,2011,38002,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.15
4262,honda jazz,Mumbai,2015,20568,Petrol,Manual,First,18.7,1199.0,88.7,5.0,5.6
4263,hyundai creta,Mumbai,2015,26000,Petrol,Manual,First,15.29,1591.0,121.3,5.0,9.5
4264,chevrolet beat,Delhi,2012,56000,Petrol,Manual,First,18.6,1199.0,79.4,5.0,2.21
4266,hyundai xcent,Kochi,2016,36216,Petrol,Manual,First,19.1,1197.0,81.86,5.0,5.44
4269,maruti celerio,Kochi,2018,31396,Petrol,Manual,First,23.1,998.0,67.04,5.0,5.53
4271,honda city,Delhi,2010,62000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,3.55
4273,skoda superb,Mumbai,2016,53000,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,17.85
4275,maruti celerio,Pune,2015,26725,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.25
4280,renault kwid,Pune,2015,28000,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.65
4281,renault kwid,Pune,2017,4700,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.0
4285,hyundai i20,Delhi,2010,62489,Petrol,Manual,First,17.0,1197.0,80.0,5.0,2.6
4286,volkswagen polo,Mumbai,2013,51167,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.76
4288,honda city,Mumbai,2007,63000,Petrol,Manual,Second & Above,17.7,1497.0,78.0,5.0,1.75
4289,hyundai verna,Bangalore,2011,60000,Petrol,Manual,First,16.2,1599.0,103.2,5.0,3.95
4293,hyundai i20,Kochi,2015,40901,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.76
4294,hyundai i10,Coimbatore,2013,36264,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.32
4295,hyundai i10,Delhi,2009,60000,Petrol,Manual,Second & Above,19.81,1086.0,68.05,5.0,1.9
4300,maruti wagon,Mumbai,2018,1997,Petrol,Automatic,First,22.5,998.0,67.0,5.0,4.45
4302,hyundai santro,Delhi,2012,61449,Petrol,Manual,First,18.822213351075625,1086.0,62.0,5.0,2.15
4306,hyundai i10,Jaipur,2008,82203,Petrol,Manual,First,19.81,1086.0,68.05,5.0,1.8
4312,maruti sx4,Chennai,2010,87000,Petrol,Manual,First,15.6,1586.0,104.68,5.0,2.8
4313,maruti wagon,Hyderabad,2016,35000,Petrol,Automatic,First,20.51,998.0,67.0,5.0,5.5
4317,hyundai i20,Kochi,2014,44612,Petrol,Manual,First,18.5,1197.0,80.0,5.0,4.07
4319,honda brio,Mumbai,2012,54000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,2.95
4323,maruti sx4,Pune,2008,85000,Petrol,Manual,First,16.51,1586.0,103.2,5.0,2.5
4325,toyota corolla,Mumbai,2012,54000,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,7.5
4326,honda city,Mumbai,2007,70000,Petrol,Manual,First,16.9,1497.0,100.0,5.0,1.55
4330,honda jazz,Mumbai,2010,55000,Petrol,Manual,First,16.0,1198.0,90.0,5.0,2.35
4331,maruti swift,Mumbai,2016,19000,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.55
4332,hyundai grand,Mumbai,2016,15000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.35
4333,honda amaze,Chennai,2016,37000,Petrol,Manual,First,17.8,1198.0,86.7,5.0,5.25
4334,hyundai grand,Coimbatore,2017,38712,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.87
4337,volkswagen vento,Kochi,2014,32283,Petrol,Automatic,Second & Above,14.4,1598.0,103.6,5.0,5.41
4338,hyundai i20,Bangalore,2010,52000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,3.65
4339,honda brio,Pune,2016,32000,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,5.25
4340,honda city,Kolkata,2014,39000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.25
4343,maruti wagon,Pune,2004,82000,Petrol,Manual,First,14.0,1061.0,64.0,5.0,0.85
4344,skoda superb,Mumbai,2015,34000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,13.65
4346,maruti swift,Ahmedabad,2018,2000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,7.75
4355,chevrolet beat,Chennai,2010,115000,Petrol,Manual,First,18.6,1199.0,79.4,5.0,1.75
4358,toyota etios,Kolkata,2011,45560,Petrol,Manual,First,17.6,1496.0,88.73,5.0,2.2
4362,hyundai eon,Jaipur,2016,27886,Petrol,Manual,First,22.0,814.0,55.0,5.0,2.85
4369,honda amaze,Mumbai,2013,39879,Petrol,Manual,First,17.8,1198.0,86.7,5.0,3.89
4370,renault kwid,Jaipur,2017,31056,Petrol,Manual,First,23.01,999.0,67.0,5.0,3.6
4371,maruti ciaz,Mumbai,2015,50940,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,6.95
4376,hyundai xcent,Kochi,2017,38932,Petrol,Manual,First,19.1,1197.0,82.0,5.0,6.21
4380,maruti ciaz,Coimbatore,2016,60913,Petrol,Manual,First,20.73,1373.0,91.1,5.0,7.19
4383,hyundai i10,Hyderabad,2016,19947,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.5
4384,hyundai i10,Chennai,2011,70816,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.1
4390,maruti ritz,Hyderabad,2013,80264,Petrol,Manual,First,21.1,1197.0,85.8,5.0,4.3
4392,toyota corolla,Mumbai,2015,49000,Petrol,Manual,First,14.28,1798.0,138.03,5.0,8.95
4394,toyota corolla,Coimbatore,2016,33690,Petrol,Manual,First,14.28,1798.0,138.03,5.0,14.6
4397,hyundai grand,Coimbatore,2017,47774,Petrol,Manual,First,18.9,1197.0,82.0,5.0,6.04
4400,volkswagen polo,Kolkata,2011,46000,Petrol,Manual,First,15.26,1598.0,103.5,5.0,2.35
4402,honda city,Kolkata,2016,39000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,6.95
4403,honda amaze,Jaipur,2018,6000,Petrol,Manual,First,19.5,1199.0,86.76,5.0,6.7
4405,volkswagen vento,Chennai,2011,97320,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,3.75
4407,honda city,Pune,2013,46000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.1
4408,maruti wagon,Mumbai,2010,12000,Petrol,Manual,First,22.5,998.0,67.04,5.0,2.45
4413,maruti alto,Kochi,2016,51639,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.04
4414,hyundai i20,Delhi,2015,21000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4.9
4418,honda amaze,Coimbatore,2014,48997,Petrol,Manual,Second & Above,18.0,1198.0,86.7,5.0,5.21
4419,ford ecosport,Mumbai,2014,31130,Petrol,Manual,First,15.85,1499.0,110.4,5.0,5.75
4421,toyota corolla,Delhi,2015,12000,Petrol,Manual,First,14.53,1798.0,138.0,5.0,11.0
4422,hyundai i10,Pune,2014,90000,Petrol,Manual,Second & Above,20.36,1197.0,78.9,5.0,2.8
4426,ford figo,Coimbatore,2013,60328,Petrol,Manual,First,15.6,1196.0,70.0,5.0,4.54
4427,honda amaze,Kochi,2015,34327,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.4
4431,hyundai eon,Kochi,2013,57759,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.84
4432,maruti alto,Kolkata,2016,24300,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.44
4433,volkswagen polo,Bangalore,2011,66000,Petrol,Manual,Second & Above,16.47,1198.0,73.9,5.0,3.6
4434,hyundai i10,Mumbai,2015,75915,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.9
4436,toyota corolla,Chennai,2008,86000,Petrol,Manual,Second & Above,14.53,1798.0,138.1,5.0,3.5
4438,maruti alto,Jaipur,2019,3000,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.5
4444,hyundai grand,Kolkata,2018,4500,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4.8
4447,hyundai grand,Kochi,2017,51223,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.66
4448,honda city,Delhi,2009,64000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.1
4459,maruti celerio,Pune,2015,50000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3.9
4462,maruti celerio,Hyderabad,2014,44000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.3
4463,hyundai grand,Hyderabad,2017,22500,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.99
4464,hyundai i20,Delhi,2017,17431,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.0
4465,hyundai verna,Delhi,2014,61566,Petrol,Manual,First,17.1,1591.0,121.3,5.0,5.85
4467,maruti swift,Chennai,2009,68000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,2.9
4468,honda amaze,Mumbai,2014,29000,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4.25
4472,maruti wagon,Jaipur,2017,39867,Petrol,Manual,First,22.5,998.0,67.04,5.0,4.5
4475,hyundai verna,Delhi,2013,52000,Petrol,Manual,First,17.1,1591.0,121.3,5.0,5.25
4477,hyundai i10,Ahmedabad,2012,58000,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.5
4479,hyundai i10,Coimbatore,2015,41008,Petrol,Manual,Second & Above,20.36,1197.0,78.9,5.0,4.87
4482,ford fiesta,Pune,2008,74000,Petrol,Manual,Second & Above,16.6,1388.0,68.0,5.0,1.6
4483,maruti baleno,Pune,2017,33000,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.25
4487,hyundai verna,Kochi,2016,52378,Petrol,Manual,First,17.0,1591.0,121.3,5.0,7.97
4490,ford fiesta,Chennai,2010,107000,Petrol,Manual,First,16.6,1388.0,68.0,5.0,2.6
4491,hyundai i20,Bangalore,2013,445000,Petrol,Manual,First,18.5,1197.0,82.9,5.0,4.45
4492,maruti alto,Kolkata,2017,2196,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.75
4498,hyundai i10,Coimbatore,2014,47439,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.49
4503,honda city,Mumbai,2016,42666,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,8.95
4505,honda amaze,Jaipur,2014,18776,Petrol,Manual,First,17.8,1198.0,86.7,5.0,4.75
4506,honda amaze,Jaipur,2016,6714,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4.75
4509,honda city,Delhi,2012,65055,Petrol,Manual,Second & Above,17.0,1497.0,118.0,5.0,4.25
4512,maruti swift,Kochi,2013,59350,Petrol,Manual,First,19.1,1197.0,85.8,5.0,4.16
4514,hyundai xcent,Kochi,2016,45560,Petrol,Automatic,First,16.9,1197.0,82.0,5.0,6.34
4529,honda city,Kochi,2014,56838,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,5.15
4531,honda city,Kolkata,2011,125000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.25
4532,maruti wagon,Kolkata,2017,17000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,3.95
4534,hyundai i20,Pune,2010,50000,Petrol,Manual,Second & Above,17.0,1197.0,80.0,5.0,3.0
4535,honda jazz,Kolkata,2010,39800,Petrol,Manual,First,16.0,1198.0,90.0,5.0,1.99
4543,maruti alto,Chennai,2017,5500,Petrol,Automatic,First,24.07,998.0,67.1,5.0,4.25
4544,maruti ritz,Coimbatore,2016,40052,Petrol,Manual,First,21.1,1197.0,85.8,5.0,6.17
4553,hyundai creta,Ahmedabad,2017,25000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,12.75
